"phrase_id","scenario_id","family_id","family_title","family_summary","audio_key","english_text","target_text","canonical_target_text","pronunciation","access_tier","variant_role","context","you_may_hear","search_aliases","warning_note_type","audio_status","emoji","notes","status"
"directions-5","directions-navigation","directions-turn-right","Turn right?","This is a good repair phrase when you think you heard the turn but want confirmation.","directions-5","Should I turn right?","Tôi rẽ phải đúng không?","Tôi rẽ phải đúng không?","toy reh fai zoong khong","starter","say-first","Use this when you want to confirm the next turn as a yes-or-no question.","","turn right|right turn","","ready","➡️","resolved hold-review replacement","approved"
"directions-6","directions-navigation","directions-go-straight","Go straight?","This is one of the safest route check phrases.","directions-6","Should I go straight?","Tôi đi thẳng phải không?","Tôi đi thẳng phải không?","toy dee thang fai khong","starter","say-first","Use this when you want to confirm that you should keep going straight.","","go straight","","ready","⬆️","resolved hold-review replacement","approved"
"directions-7","directions-navigation","directions-understand-now","I understand now","This is useful when the other person kept helping and you want to end the exchange cleanly.","directions-7","Thanks, I understand now","Cảm ơn, tôi hiểu rồi","Cảm ơn, tôi hiểu rồi","kahm uhn toy hyew roy","starter","say-first","Use this when the directions finally make sense and you are ready to move.","","i understand now","","ready","✅","legacy directions primary","approved"
"directions-8","directions-navigation","directions-pickup-point","Pickup point","This is a practical route phrase once the trip is deeper than just walking.","directions-8","Where is the pickup point?","Điểm đón ở đâu?","Điểm đón ở đâu?","deeym don uh dow","premium","say-first","Use this for rides, tours, or shuttle pickups.","","pickup point","","ready","📌","premium-only directions family","approved"
"directions-9","directions-navigation","directions-which-exit","Which exit?","This becomes useful in stations, airports, and malls.","directions-9","Which exit?","Lối ra nào?","Lối ra nào?","loy za now","premium","say-first","Use this when there are multiple exits and the wrong one will waste time.","","which exit|exit","","ready","🚪","premium-only directions family","approved"
"airport-1","airport-border-arrival","airport-immigration","Immigration","Arrival phrases should keep you moving to the next checkpoint fast.","airport-1","Where is immigration?","Nhập cảnh ở đâu?","Nhập cảnh ở đâu?","nyup canh uh dow","starter","say-first","Use this right after landing when you need the first official line.","","immigration","","ready","🛂","new starter family","approved"
"airport-2","airport-border-arrival","airport-baggage","Baggage claim","Keep this simple because staff can usually point if the phrase is clear.","airport-2","Where is baggage claim?","Lấy hành lý ở đâu?","Lấy hành lý ở đâu?","lay han lee uh dow","starter","say-first","Use this after passport control when you need the bag carousel.","","baggage claim|luggage","","ready","🧳","new starter family","approved"
"airport-3","airport-border-arrival","airport-sim","Buy a SIM card","Use this when you need a SIM card right after you land.","airport-3","Where can I buy a SIM card?","Mua SIM ở đâu?","Mua SIM ở đâu?","moo-ah sim uh dow","starter","say-first","Use this after arrival if you need data before leaving the airport.","","sim card|buy sim","","ready","📱","new starter family","approved"
"airport-5","airport-border-arrival","airport-pickup","Pickup area","This keeps the first transport handoff from going messy.","airport-5","Where is the pickup area?","Khu đón ở đâu?","Khu đón ở đâu?","khoo don uh dow","starter","say-first","Use this for rideshare, shuttle, or private pickup handoffs.","Outside gate 10.","pickup area|pickup point","","ready","🚗","new starter family","approved"
"airport-pickup-clearer","airport-border-arrival","airport-pickup","Pickup area","This keeps the first transport handoff from going messy.","airport-pickup-clearer","Where do I meet the driver?","Tôi gặp tài xế ở đâu?","Tôi gặp tài xế ở đâu?","toy gap tai seh uh dow","premium","clearer","Use this when you already know it is a driver handoff, not a general pickup zone.","","meet the driver","","ready","🚗","premium clearer variant","approved"
"airport-6","airport-border-arrival","airport-bag-missing","My bag didn't arrive","Use this when your bag did not arrive on the belt.","airport-6","My bag did not arrive","Hành lý của tôi chưa tới","Hành lý của tôi chưa tới","han lee koo-ah toy choo toy","starter","say-first","Use this when your bag did not appear on the carousel.","","my bag did not arrive|lost bag","","ready","🧳","starter baggage-recovery family","approved"
"airport-7","airport-border-arrival","airport-domestic-terminal","Domestic terminal","This matters once the trip includes connections or separate domestic legs.","airport-7","Where is the domestic terminal?","Nhà ga nội địa ở đâu?","Nhà ga nội địa ở đâu?","nya ga noy dee-ah uh dow","premium","say-first","Use this when you need the next airport terminal, not just the exit.","","domestic terminal","","ready","🛬","premium-only airport family","approved"
"problems-6","health-pharmacy","health-doctor","I need a doctor","Use this when you need medical help right away.","problems-6","I need a doctor","Tôi cần bác sĩ","Tôi cần bác sĩ","toy gun bak see","starter","say-first","Use this if you feel sick and need medical help quickly.","","doctor|need a doctor","","ready","🩺","legacy starter moved into health lane","approved"
"health-1","health-pharmacy","health-pharmacy","Pharmacy","Use this when you need a pharmacy nearby.","health-1","Where is the pharmacy?","Nhà thuốc ở đâu?","Nhà thuốc ở đâu?","nya thoo-ok uh dow","starter","also-common","Use this when you need a pharmacy and a simple direct wording is enough.","","pharmacy|drugstore","","ready","💊","existing direct pharmacy variant","approved"
"health-pharmacy-clearer","health-pharmacy","health-pharmacy","Pharmacy","Use this when you need a pharmacy nearby.","health-pharmacy-clearer","Where is the nearest pharmacy?","Nhà thuốc gần nhất ở đâu?","Nhà thuốc gần nhất ở đâu?","nya thoo-ok gun nyut uh dow","starter","say-first","Use this when you need the nearest pharmacy, not just any pharmacy.","","nearest pharmacy|pharmacy nearby","","ready","💊","resolved hold-review primary","approved"
"health-2","health-pharmacy","health-headache","I have a headache","Short symptom phrases work better than long explanations.","health-2","I have a headache","Tôi bị đau đầu","Tôi bị đau đầu","toy bee dow dow","starter","say-first","Use this when you want the symptom understood before asking for medicine.","","headache","","ready","🤕","new starter family","approved"
"health-3","health-pharmacy","health-stomach","My stomach hurts","This is one of the highest-value travel symptom phrases.","health-3","My stomach hurts","Tôi đau bụng","Tôi đau bụng","toy dow boong","starter","say-first","Use this for stomach pain, cramps, or when you need stomach medicine.","","stomach hurts|stomach pain","","ready","🤢","new starter family","approved"
"health-4","health-pharmacy","health-motion-sickness","Motion sickness medicine","Useful for buses, ferries, and mountain travel.","health-4","Do you have motion sickness medicine?","Có thuốc say xe không?","Có thuốc say xe không?","koh thoo-ok sai seh khong","starter","say-first","Use this when travel motion is the problem and you want the medicine, not a doctor.","","motion sickness medicine","","ready","💊","new starter family","approved"
